saps,fecha,fecha_mes,fecha_anio,id_servicio,prestacion_categoria,prestacion_tipo,consulta_cantidad,barrio_operativo
DR. BENJAMIN SERRANO,2025-11-01,11,2025,4,ENFERMERIA,PESO Y TALLA,466,
DR. BENJAMIN SERRANO,2025-11-01,11,2025,4,ENFERMERIA,CURACIONES,25,
DR. BENJAMIN SERRANO,2025-11-01,11,2025,4,ENFERMERIA,INYECTABLES,40,
DR. BENJAMIN SERRANO,2025-11-01,11,2025,4,ENFERMERIA,INMUNIZACIONES,67,
DR. PIRCHI,2025-12-01,12,2025,4,ENFERMERIA,CONTROL TENSION ARTERIAL,102,
DR. PIRCHI,2025-12-01,12,2025,4,ENFERMERIA,TEMPERATURA,14,
DR. PIRCHI,2025-12-01,12,2025,4,ENFERMERIA,GLUCEMIA,3,
DR. PIRCHI,2025-12-01,12,2025,4,ENFERMERIA,NEBULIZACIONES,7,
DR. PIRCHI,2025-12-01,12,2025,4,ENFERMERIA,PESO Y TALLA,72,
DR. PIRCHI,2025-12-01,12,2025,4,ENFERMERIA,CURACIONES,45,
DR. PIRCHI,2025-12-01,12,2025,4,ENFERMERIA,INYECTABLES,39,
DR. PIRCHI,2025-12-01,12,2025,4,ENFERMERIA,INMUNIZACIONES,107,
SAN MARCOS,2025-12-01,12,2025,4,ENFERMERIA,CONTROL TENSION ARTERIAL,96,
SAN MARCOS,2025-12-01,12,2025,4,ENFERMERIA,TEMPERATURA,4,
SAN MARCOS,2025-12-01,12,2025,4,ENFERMERIA,GLUCEMIA,8,
SAN MARCOS,2025-12-01,12,2025,4,ENFERMERIA,PESO Y TALLA,220,
SAN MARCOS,2025-12-01,12,2025,4,ENFERMERIA,CURACIONES,20,
SAN MARCOS,2025-12-01,12,2025,4,ENFERMERIA,INYECTABLES,14,
SAN MARCOS,2025-12-01,12,2025,4,ENFERMERIA,INMUNIZACIONES,53,
DR. MAURICIO OPEN,2025-12-01,12,2025,4,ENFERMERIA,CONTROL TENSION ARTERIAL,43,
DR. MAURICIO OPEN,2025-12-01,12,2025,4,ENFERMERIA,TEMPERATURA,3,
DR. MAURICIO OPEN,2025-12-01,12,2025,4,ENFERMERIA,PESO Y TALLA,90,
DR. MAURICIO OPEN,2025-12-01,12,2025,4,ENFERMERIA,CURACIONES,10,
DR. MAURICIO OPEN,2025-12-01,12,2025,4,ENFERMERIA,INYECTABLES,14,
DR. MAURICIO OPEN,2025-12-01,12,2025,4,ENFERMERIA,INMUNIZACIONES,62,
MARCELINO VERA,2025-12-01,12,2025,4,ENFERMERIA,CONTROL TENSION ARTERIAL,63,
MARCELINO VERA,2025-12-01,12,2025,4,ENFERMERIA,TEMPERATURA,5,
MARCELINO VERA,2025-12-01,12,2025,4,ENFERMERIA,PESO Y TALLA,73,
MARCELINO VERA,2025-12-01,12,2025,4,ENFERMERIA,CURACIONES,5,
MARCELINO VERA,2025-12-01,12,2025,4,ENFERMERIA,INYECTABLES,15,
MARCELINO VERA,2025-12-01,12,2025,4,ENFERMERIA,INMUNIZACIONES,23,
ITATI,2025-12-01,12,2025,4,ENFERMERIA,CONTROL TENSION ARTERIAL,300,
ITATI,2025-12-01,12,2025,4,ENFERMERIA,TEMPERATURA,100,
ITATI,2025-12-01,12,2025,4,ENFERMERIA,GLUCEMIA,50,
ITATI,2025-12-01,12,2025,4,ENFERMERIA,NEBULIZACIONES,30,
ITATI,2025-12-01,12,2025,4,ENFERMERIA,PESO Y TALLA,250,
ITATI,2025-12-01,12,2025,4,ENFERMERIA,CURACIONES,51,
ITATI,2025-12-01,12,2025,4,ENFERMERIA,INYECTABLES,30,
ITATI,2025-12-01,12,2025,4,ENFERMERIA,INMUNIZACIONES,51,
PUJOL,2025-12-01,12,2025,4,ENFERMERIA,CONTROL TENSION ARTERIAL,195,
PUJOL,2025-12-01,12,2025,4,ENFERMERIA,TEMPERATURA,20,
PUJOL,2025-12-01,12,2025,4,ENFERMERIA,GLUCEMIA,15,
PUJOL,2025-12-01,12,2025,4,ENFERMERIA,NEBULIZACIONES,5,
PUJOL,2025-12-01,12,2025,4,ENFERMERIA,PESO Y TALLA,190,
PUJOL,2025-12-01,12,2025,4,ENFERMERIA,CURACIONES,30,
PUJOL,2025-12-01,12,2025,4,ENFERMERIA,INYECTABLES,50,
PUJOL,2025-12-01,12,2025,4,ENFERMERIA,INMUNIZACIONES,26,
PUJOL,2025-12-01,12,2025,4,ENFERMERIA,PAP,1,
DR. ANIBAL MALVIDO,2025-12-01,12,2025,4,ENFERMERIA,CONTROL TENSION ARTERIAL,220,
DR. ANIBAL MALVIDO,2025-12-01,12,2025,4,ENFERMERIA,TEMPERATURA,20,
DR. ANIBAL MALVIDO,2025-12-01,12,2025,4,ENFERMERIA,GLUCEMIA,10,
DR. ANIBAL MALVIDO,2025-12-01,12,2025,4,ENFERMERIA,NEBULIZACIONES,5,
DR. ANIBAL MALVIDO,2025-12-01,12,2025,4,ENFERMERIA,PESO Y TALLA,630,
DR. ANIBAL MALVIDO,2025-12-01,12,2025,4,ENFERMERIA,CURACIONES,15,
DR. ANIBAL MALVIDO,2025-12-01,12,2025,4,ENFERMERIA,INYECTABLES,14,
DR. ANIBAL MALVIDO,2025-12-01,12,2025,4,ENFERMERIA,INMUNIZACIONES,108,
DR. ALBERTO LIFSCHITZ,2025-12-01,12,2025,4,ENFERMERIA,CONTROL TENSION ARTERIAL,108,
DR. ALBERTO LIFSCHITZ,2025-12-01,12,2025,4,ENFERMERIA,TEMPERATURA,4,
DR. ALBERTO LIFSCHITZ,2025-12-01,12,2025,4,ENFERMERIA,GLUCEMIA,1,
DR. ALBERTO LIFSCHITZ,2025-12-01,12,2025,4,ENFERMERIA,PESO Y TALLA,290,
DR. ALBERTO LIFSCHITZ,2025-12-01,12,2025,4,ENFERMERIA,CURACIONES,9,
DR. ALBERTO LIFSCHITZ,2025-12-01,12,2025,4,ENFERMERIA,INYECTABLES,18,
DR. ALBERTO LIFSCHITZ,2025-12-01,12,2025,4,ENFERMERIA,INMUNIZACIONES,7,
DR. ALBERTO LIFSCHITZ,2025-12-01,12,2025,4,ENFERMERIA,PAP,1,
GDOR. ELIAS GALVAN,2025-12-01,12,2025,4,ENFERMERIA,CONTROL TENSION ARTERIAL,156,
GDOR. ELIAS GALVAN,2025-12-01,12,2025,4,ENFERMERIA,TEMPERATURA,168,
GDOR. ELIAS GALVAN,2025-12-01,12,2025,4,ENFERMERIA,GLUCEMIA,2,
GDOR. ELIAS GALVAN,2025-12-01,12,2025,4,ENFERMERIA,NEBULIZACIONES,5,
GDOR. ELIAS GALVAN,2025-12-01,12,2025,4,ENFERMERIA,PESO Y TALLA,591,
GDOR. ELIAS GALVAN,2025-12-01,12,2025,4,ENFERMERIA,CURACIONES,26,
GDOR. ELIAS GALVAN,2025-12-01,12,2025,4,ENFERMERIA,INYECTABLES,13,
PASO MARTINEZ,2025-12-01,12,2025,4,ENFERMERIA,CONTROL TENSION ARTERIAL,15,
PASO MARTINEZ,2025-12-01,12,2025,4,ENFERMERIA,PESO Y TALLA,15,
SANTA MARGARITA,2025-12-01,12,2025,4,ENFERMERIA,CONTROL TENSION ARTERIAL,188,
SANTA MARGARITA,2025-12-01,12,2025,4,ENFERMERIA,TEMPERATURA,48,
SANTA MARGARITA,2025-12-01,12,2025,4,ENFERMERIA,GLUCEMIA,28,
SANTA MARGARITA,2025-12-01,12,2025,4,ENFERMERIA,NEBULIZACIONES,10,
SANTA MARGARITA,2025-12-01,12,2025,4,ENFERMERIA,PESO Y TALLA,237,
SANTA MARGARITA,2025-12-01,12,2025,4,ENFERMERIA,CURACIONES,30,
SANTA MARGARITA,2025-12-01,12,2025,4,ENFERMERIA,INYECTABLES,38,
DR. CHERCOFF,2025-11-01,11,2025,4,ENFERMERIA,CONTROL TENSION ARTERIAL,50,
DR. CHERCOFF,2025-11-01,11,2025,4,ENFERMERIA,TEMPERATURA,15,
DR. CHERCOFF,2025-11-01,11,2025,4,ENFERMERIA,GLUCEMIA,6,
DR. CHERCOFF,2025-11-01,11,2025,4,ENFERMERIA,PESO Y TALLA,57,
DR. CHERCOFF,2025-11-01,11,2025,4,ENFERMERIA,CURACIONES,12,
DR. CHERCOFF,2025-11-01,11,2025,4,ENFERMERIA,INYECTABLES,2,
DR. CHERCOFF,2025-11-01,11,2025,4,ENFERMERIA,INMUNIZACIONES,2,
DR. CHERCOFF,2025-12-01,12,2025,4,ENFERMERIA,CONTROL TENSION ARTERIAL,68,
DR. CHERCOFF,2025-12-01,12,2025,4,ENFERMERIA,TEMPERATURA,74,
DR. CHERCOFF,2025-12-01,12,2025,4,ENFERMERIA,GLUCEMIA,8,
DR. CHERCOFF,2025-12-01,12,2025,4,ENFERMERIA,PESO Y TALLA,80,
DR. CHERCOFF,2025-12-01,12,2025,4,ENFERMERIA,CURACIONES,10,
DR. CHERCOFF,2025-12-01,12,2025,4,ENFERMERIA,INYECTABLES,12,
DR. CHERCOFF,2025-12-01,12,2025,4,ENFERMERIA,INMUNIZACIONES,9,
VILLA GARCIA,2025-12-01,12,2025,4,ENFERMERIA,CONTROL TENSION ARTERIAL,53,
VILLA GARCIA,2025-12-01,12,2025,4,ENFERMERIA,TEMPERATURA,10,
VILLA GARCIA,2025-12-01,12,2025,4,ENFERMERIA,GLUCEMIA,5,
VILLA GARCIA,2025-12-01,12,2025,4,ENFERMERIA,PESO Y TALLA,56,
VILLA GARCIA,2025-12-01,12,2025,4,ENFERMERIA,CURACIONES,10,
VILLA GARCIA,2025-12-01,12,2025,4,ENFERMERIA,INYECTABLES,13,
VILLA GARCIA,2025-12-01,12,2025,4,ENFERMERIA,INMUNIZACIONES,46,
Dr. SANTIAGO LORENZO,2025-11-01,11,2025,4,ENFERMERIA,CONTROL TENSION ARTERIAL,111,
Dr. SANTIAGO LORENZO,2025-11-01,11,2025,4,ENFERMERIA,TEMPERATURA,2,
Dr. SANTIAGO LORENZO,2025-11-01,11,2025,4,ENFERMERIA,NEBULIZACIONES,1,
Dr. SANTIAGO LORENZO,2025-11-01,11,2025,4,ENFERMERIA,PESO Y TALLA,168,
Dr. SANTIAGO LORENZO,2025-11-01,11,2025,4,ENFERMERIA,CURACIONES,14,
Dr. SANTIAGO LORENZO,2025-11-01,11,2025,4,ENFERMERIA,INYECTABLES,24,
Dr. SANTIAGO LORENZO,2025-11-01,11,2025,4,ENFERMERIA,INMUNIZACIONES,61,
RIO PARANA,2025-12-01,12,2025,4,ENFERMERIA,CONTROL TENSION ARTERIAL,368,
RIO PARANA,2025-12-01,12,2025,4,ENFERMERIA,TEMPERATURA,99,
RIO PARANA,2025-12-01,12,2025,4,ENFERMERIA,PESO Y TALLA,450,
RIO PARANA,2025-12-01,12,2025,4,ENFERMERIA,CURACIONES,75,
RIO PARANA,2025-12-01,12,2025,4,ENFERMERIA,INYECTABLES,25,
RIO PARANA,2025-12-01,12,2025,4,ENFERMERIA,INMUNIZACIONES,110,
DR. JOSE DE LOS REYES VIDAL,2025-11-01,11,2025,4,ENFERMERIA,CONTROL TENSION ARTERIAL,125,
DR. JOSE DE LOS REYES VIDAL,2025-11-01,11,2025,4,ENFERMERIA,GLUCEMIA,86,
DR. JOSE DE LOS REYES VIDAL,2025-11-01,11,2025,4,ENFERMERIA,PESO Y TALLA,200,
DR. JOSE DE LOS REYES VIDAL,2025-11-01,11,2025,4,ENFERMERIA,CURACIONES,48,
DR. JOSE DE LOS REYES VIDAL,2025-11-01,11,2025,4,ENFERMERIA,INYECTABLES,60,
DR. JOSE DE LOS REYES VIDAL,2025-12-01,12,2025,4,ENFERMERIA,CONTROL TENSION ARTERIAL,117,
DR. JOSE DE LOS REYES VIDAL,2025-12-01,12,2025,4,ENFERMERIA,GLUCEMIA,70,
DR. JOSE DE LOS REYES VIDAL,2025-12-01,12,2025,4,ENFERMERIA,PESO Y TALLA,185,
DR. JOSE DE LOS REYES VIDAL,2025-12-01,12,2025,4,ENFERMERIA,CURACIONES,30,
DR. JOSE DE LOS REYES VIDAL,2025-12-01,12,2025,4,ENFERMERIA,INYECTABLES,43,
DR. BENJAMIN SERRANO,2025-12-01,12,2025,4,ENFERMERIA,CONTROL TENSION ARTERIAL,170,
DR. BENJAMIN SERRANO,2025-12-01,12,2025,4,ENFERMERIA,TEMPERATURA,5,
DR. BENJAMIN SERRANO,2025-12-01,12,2025,4,ENFERMERIA,GLUCEMIA,4,
DR. BENJAMIN SERRANO,2025-12-01,12,2025,4,ENFERMERIA,PESO Y TALLA,119,
DR. BENJAMIN SERRANO,2025-12-01,12,2025,4,ENFERMERIA,CURACIONES,23,
DR. BENJAMIN SERRANO,2025-12-01,12,2025,4,ENFERMERIA,INYECTABLES,23,
DR. MAURICIO OPEN,2026-01-01,1,2026,4,ENFERMERIA,CONTROL TENSION ARTERIAL,42,
DR. MAURICIO OPEN,2026-01-01,1,2026,4,ENFERMERIA,TEMPERATURA,2,
DR. MAURICIO OPEN,2026-01-01,1,2026,4,ENFERMERIA,PESO Y TALLA,50,
DR. MAURICIO OPEN,2026-01-01,1,2026,4,ENFERMERIA,CURACIONES,3,
DR. MAURICIO OPEN,2026-01-01,1,2026,4,ENFERMERIA,INYECTABLES,8,
DR. JOSE DE LOS REYES VIDAL,2026-01-01,1,2026,4,ENFERMERIA,CONTROL TENSION ARTERIAL,160,
DR. JOSE DE LOS REYES VIDAL,2026-01-01,1,2026,4,ENFERMERIA,GLUCEMIA,94,
DR. JOSE DE LOS REYES VIDAL,2026-01-01,1,2026,4,ENFERMERIA,CURACIONES,22,
DR. JOSE DE LOS REYES VIDAL,2026-01-01,1,2026,4,ENFERMERIA,INYECTABLES,33,
MARCELINO VERA,2026-01-01,1,2026,4,ENFERMERIA,CONTROL TENSION ARTERIAL,80,
MARCELINO VERA,2026-01-01,1,2026,4,ENFERMERIA,TEMPERATURA,25,
MARCELINO VERA,2026-01-01,1,2026,4,ENFERMERIA,GLUCEMIA,10,
MARCELINO VERA,2026-01-01,1,2026,4,ENFERMERIA,PESO Y TALLA,80,
MARCELINO VERA,2026-01-01,1,2026,4,ENFERMERIA,CURACIONES,10,
MARCELINO VERA,2026-01-01,1,2026,4,ENFERMERIA,INYECTABLES,12,
MARCELINO VERA,2026-01-01,1,2026,4,ENFERMERIA,INMUNIZACIONES,11,
GDOR. ELIAS GALVAN,2026-01-01,1,2026,4,ENFERMERIA,CONTROL TENSION ARTERIAL,159,
GDOR. ELIAS GALVAN,2026-01-01,1,2026,4,ENFERMERIA,TEMPERATURA,168,
GDOR. ELIAS GALVAN,2026-01-01,1,2026,4,ENFERMERIA,GLUCEMIA,23,
GDOR. ELIAS GALVAN,2026-01-01,1,2026,4,ENFERMERIA,NEBULIZACIONES,10,
GDOR. ELIAS GALVAN,2026-01-01,1,2026,4,ENFERMERIA,PESO Y TALLA,238,
GDOR. ELIAS GALVAN,2026-01-01,1,2026,4,ENFERMERIA,CURACIONES,26,
GDOR. ELIAS GALVAN,2026-01-01,1,2026,4,ENFERMERIA,INYECTABLES,9,
SAN MARCOS,2026-01-01,1,2026,4,ENFERMERIA,CONTROL TENSION ARTERIAL,57,
SAN MARCOS,2026-01-01,1,2026,4,ENFERMERIA,TEMPERATURA,4,
SAN MARCOS,2026-01-01,1,2026,4,ENFERMERIA,GLUCEMIA,3,
SAN MARCOS,2026-01-01,1,2026,4,ENFERMERIA,PESO Y TALLA,142,
SAN MARCOS,2026-01-01,1,2026,4,ENFERMERIA,CURACIONES,14,
SAN MARCOS,2026-01-01,1,2026,4,ENFERMERIA,INYECTABLES,6,
SAN MARCOS,2026-01-01,1,2026,4,ENFERMERIA,INMUNIZACIONES,13,
PUJOL,2026-01-01,1,2026,4,ENFERMERIA,CONTROL TENSION ARTERIAL,150,
PUJOL,2026-01-01,1,2026,4,ENFERMERIA,TEMPERATURA,30,
PUJOL,2026-01-01,1,2026,4,ENFERMERIA,NEBULIZACIONES,10,
PUJOL,2026-01-01,1,2026,4,ENFERMERIA,PESO Y TALLA,250,
PUJOL,2026-01-01,1,2026,4,ENFERMERIA,CURACIONES,40,
PUJOL,2026-01-01,1,2026,4,ENFERMERIA,INYECTABLES,60,
PUJOL,2026-01-01,1,2026,4,ENFERMERIA,INMUNIZACIONES,12,
DR. BENJAMIN SERRANO,2026-01-01,1,2026,4,ENFERMERIA,CONTROL TENSION ARTERIAL,257,
DR. BENJAMIN SERRANO,2026-01-01,1,2026,4,ENFERMERIA,TEMPERATURA,16,
DR. BENJAMIN SERRANO,2026-01-01,1,2026,4,ENFERMERIA,GLUCEMIA,26,
DR. BENJAMIN SERRANO,2026-01-01,1,2026,4,ENFERMERIA,PESO Y TALLA,142,
DR. BENJAMIN SERRANO,2026-01-01,1,2026,4,ENFERMERIA,CURACIONES,16,
DR. BENJAMIN SERRANO,2026-01-01,1,2026,4,ENFERMERIA,INYECTABLES,34,
DR. ALBERTO LIFSCHITZ,2026-01-01,1,2026,4,ENFERMERIA,CONTROL TENSION ARTERIAL,102,
DR. ALBERTO LIFSCHITZ,2026-01-01,1,2026,4,ENFERMERIA,TEMPERATURA,10,
DR. ALBERTO LIFSCHITZ,2026-01-01,1,2026,4,ENFERMERIA,PESO Y TALLA,205,
DR. ALBERTO LIFSCHITZ,2026-01-01,1,2026,4,ENFERMERIA,CURACIONES,10,
DR. ALBERTO LIFSCHITZ,2026-01-01,1,2026,4,ENFERMERIA,SUTURAS,5,
DR. ALBERTO LIFSCHITZ,2026-01-01,1,2026,4,ENFERMERIA,INYECTABLES,12,
DR. ALBERTO LIFSCHITZ,2026-01-01,1,2026,4,ENFERMERIA,INMUNIZACIONES,13,
DR. ALBERTO LIFSCHITZ,2026-01-01,1,2026,4,ENFERMERIA,PAP,2,
DR. FLIER,2025-10-01,10,2025,4,ENFERMERIA,CONTROL TENSION ARTERIAL,123,
DR. FLIER,2025-10-01,10,2025,4,ENFERMERIA,TEMPERATURA,100,
DR. FLIER,2025-10-01,10,2025,4,ENFERMERIA,NEBULIZACIONES,110,
DR. FLIER,2025-10-01,10,2025,4,ENFERMERIA,PESO Y TALLA,325,
DR. FLIER,2025-10-01,10,2025,4,ENFERMERIA,CURACIONES,89,
DR. FLIER,2025-10-01,10,2025,4,ENFERMERIA,SUTURAS,73,
DR. FLIER,2025-10-01,10,2025,4,ENFERMERIA,INYECTABLES,125,
DR. FLIER,2025-10-01,10,2025,4,ENFERMERIA,INMUNIZACIONES,49,
DR. FLIER,2025-10-01,10,2025,4,ENFERMERIA,PAP,3,
DR. FLIER,2025-10-01,10,2025,4,ENFERMERIA,IMPLANTE SUBDERMICO,1,
DR. FLIER,2025-11-01,11,2025,4,ENFERMERIA,CONTROL TENSION ARTERIAL,147,
DR. FLIER,2025-11-01,11,2025,4,ENFERMERIA,TEMPERATURA,100,
DR. FLIER,2025-11-01,11,2025,4,ENFERMERIA,NEBULIZACIONES,94,
DR. FLIER,2025-11-01,11,2025,4,ENFERMERIA,PESO Y TALLA,327,
DR. FLIER,2025-11-01,11,2025,4,ENFERMERIA,CURACIONES,96,
DR. FLIER,2025-11-01,11,2025,4,ENFERMERIA,INYECTABLES,137,
DR. FLIER,2025-11-01,11,2025,4,ENFERMERIA,INMUNIZACIONES,50,
DR. FLIER,2025-11-01,11,2025,4,ENFERMERIA,PAP,5,
DR. FLIER,2025-11-01,11,2025,4,ENFERMERIA,IMPLANTE SUBDERMICO,2,
DR. FLIER,2025-12-01,12,2025,4,ENFERMERIA,CONTROL TENSION ARTERIAL,127,
DR. FLIER,2025-12-01,12,2025,4,ENFERMERIA,TEMPERATURA,94,
DR. FLIER,2025-12-01,12,2025,4,ENFERMERIA,NEBULIZACIONES,63,
DR. FLIER,2025-12-01,12,2025,4,ENFERMERIA,PESO Y TALLA,148,
DR. FLIER,2025-12-01,12,2025,4,ENFERMERIA,CURACIONES,73,
DR. FLIER,2025-12-01,12,2025,4,ENFERMERIA,INYECTABLES,136,
DR. FLIER,2025-12-01,12,2025,4,ENFERMERIA,INMUNIZACIONES,59,
DR. FLIER,2026-01-01,1,2026,4,ENFERMERIA,CONTROL TENSION ARTERIAL,136,
DR. FLIER,2026-01-01,1,2026,4,ENFERMERIA,TEMPERATURA,64,
DR. FLIER,2026-01-01,1,2026,4,ENFERMERIA,NEBULIZACIONES,70,
DR. FLIER,2026-01-01,1,2026,4,ENFERMERIA,PESO Y TALLA,163,
DR. FLIER,2026-01-01,1,2026,4,ENFERMERIA,CURACIONES,74,
DR. FLIER,2026-01-01,1,2026,4,ENFERMERIA,INYECTABLES,125,
DR. FLIER,2026-01-01,1,2026,4,ENFERMERIA,INMUNIZACIONES,32,
ITATI,2026-01-01,1,2026,4,ENFERMERIA,CONTROL TENSION ARTERIAL,298,
ITATI,2026-01-01,1,2026,4,ENFERMERIA,TEMPERATURA,77,
ITATI,2026-01-01,1,2026,4,ENFERMERIA,GLUCEMIA,61,
ITATI,2026-01-01,1,2026,4,ENFERMERIA,NEBULIZACIONES,15,
ITATI,2026-01-01,1,2026,4,ENFERMERIA,PESO Y TALLA,402,
ITATI,2026-01-01,1,2026,4,ENFERMERIA,CURACIONES,97,
ITATI,2026-01-01,1,2026,4,ENFERMERIA,SUTURAS,12,
ITATI,2026-01-01,1,2026,4,ENFERMERIA,INYECTABLES,27,
ITATI,2026-01-01,1,2026,4,ENFERMERIA,INMUNIZACIONES,56,
DR. ANIBAL MALVIDO,2026-01-01,1,2026,4,ENFERMERIA,CONTROL TENSION ARTERIAL,400,
DR. ANIBAL MALVIDO,2026-01-01,1,2026,4,ENFERMERIA,TEMPERATURA,20,
DR. ANIBAL MALVIDO,2026-01-01,1,2026,4,ENFERMERIA,GLUCEMIA,10,
DR. ANIBAL MALVIDO,2026-01-01,1,2026,4,ENFERMERIA,NEBULIZACIONES,10,
DR. ANIBAL MALVIDO,2026-01-01,1,2026,4,ENFERMERIA,PESO Y TALLA,500,
DR. ANIBAL MALVIDO,2026-01-01,1,2026,4,ENFERMERIA,CURACIONES,50,
DR. ANIBAL MALVIDO,2026-01-01,1,2026,4,ENFERMERIA,SUTURAS,3,
DR. ANIBAL MALVIDO,2026-01-01,1,2026,4,ENFERMERIA,INYECTABLES,50,
DR. PIRCHI,2026-01-01,1,2026,4,ENFERMERIA,INMUNIZACIONES,161,
DR. PIRCHI,2026-01-01,1,2026,4,ENFERMERIA,CONTROL TENSION ARTERIAL,45,
DR. PIRCHI,2026-01-01,1,2026,4,ENFERMERIA,TEMPERATURA,20,
DR. PIRCHI,2026-01-01,1,2026,4,ENFERMERIA,GLUCEMIA,10,
DR. PIRCHI,2026-01-01,1,2026,4,ENFERMERIA,NEBULIZACIONES,2,
DR. PIRCHI,2026-01-01,1,2026,4,ENFERMERIA,PESO Y TALLA,60,
DR. PIRCHI,2026-01-01,1,2026,4,ENFERMERIA,CURACIONES,25,
DR. PIRCHI,2026-01-01,1,2026,4,ENFERMERIA,INYECTABLES,35,
DR. PIRCHI,2026-01-01,1,2026,4,ENFERMERIA,INMUNIZACIONES,102,
VILLA GARCIA,2026-01-01,1,2026,4,ENFERMERIA,CONTROL TENSION ARTERIAL,56,
VILLA GARCIA,2026-01-01,1,2026,4,ENFERMERIA,TEMPERATURA,12,
VILLA GARCIA,2026-01-01,1,2026,4,ENFERMERIA,PESO Y TALLA,58,
VILLA GARCIA,2026-01-01,1,2026,4,ENFERMERIA,CURACIONES,14,
VILLA GARCIA,2026-01-01,1,2026,4,ENFERMERIA,INYECTABLES,9,
VILLA GARCIA,2026-01-01,1,2026,4,ENFERMERIA,INMUNIZACIONES,30,
DR. CHERCOFF,2026-01-01,1,2026,4,ENFERMERIA,CONTROL TENSION ARTERIAL,130,
DR. CHERCOFF,2026-01-01,1,2026,4,ENFERMERIA,TEMPERATURA,98,
DR. CHERCOFF,2026-01-01,1,2026,4,ENFERMERIA,GLUCEMIA,8,
DR. CHERCOFF,2026-01-01,1,2026,4,ENFERMERIA,PESO Y TALLA,90,
DR. CHERCOFF,2026-01-01,1,2026,4,ENFERMERIA,CURACIONES,37,
DR. CHERCOFF,2026-01-01,1,2026,4,ENFERMERIA,INYECTABLES,16,
DR. CHERCOFF,2026-01-01,1,2026,4,ENFERMERIA,INMUNIZACIONES,4,
Dr. SANTIAGO LORENZO,2025-12-01,12,2025,4,ENFERMERIA,CONTROL TENSION ARTERIAL,4,
Dr. SANTIAGO LORENZO,2025-12-01,12,2025,4,ENFERMERIA,PESO Y TALLA,190,
Dr. SANTIAGO LORENZO,2025-12-01,12,2025,4,ENFERMERIA,CURACIONES,15,
Dr. SANTIAGO LORENZO,2025-12-01,12,2025,4,ENFERMERIA,INYECTABLES,24,
Dr. SANTIAGO LORENZO,2025-12-01,12,2025,4,ENFERMERIA,INMUNIZACIONES,120,
Dr. SANTIAGO LORENZO,2025-12-01,12,2025,4,ENFERMERIA,PAP,1,
Dr. SANTIAGO LORENZO,2025-12-01,12,2025,4,ENFERMERIA,IMPLANTE SUBDERMICO,3,
Dr. SANTIAGO LORENZO,2026-01-01,1,2026,4,ENFERMERIA,CONTROL TENSION ARTERIAL,105,
Dr. SANTIAGO LORENZO,2026-01-01,1,2026,4,ENFERMERIA,TEMPERATURA,3,
Dr. SANTIAGO LORENZO,2026-01-01,1,2026,4,ENFERMERIA,GLUCEMIA,2,
Dr. SANTIAGO LORENZO,2026-01-01,1,2026,4,ENFERMERIA,NEBULIZACIONES,3,
Dr. SANTIAGO LORENZO,2026-01-01,1,2026,4,ENFERMERIA,PESO Y TALLA,75,
Dr. SANTIAGO LORENZO,2026-01-01,1,2026,4,ENFERMERIA,CURACIONES,48,
Dr. SANTIAGO LORENZO,2026-01-01,1,2026,4,ENFERMERIA,SUTURAS,2,
Dr. SANTIAGO LORENZO,2025-01-01,1,2025,4,ENFERMERIA,INYECTABLES,28,
DR. MAURICIO OPEN,2026-02-01,2,2026,4,ENFERMERIA,CONTROL TENSION ARTERIAL,51,
DR. MAURICIO OPEN,2026-02-01,2,2026,4,ENFERMERIA,TEMPERATURA,4,
DR. MAURICIO OPEN,2026-02-01,2,2026,4,ENFERMERIA,PESO Y TALLA,153,
DR. MAURICIO OPEN,2026-02-01,2,2026,4,ENFERMERIA,CURACIONES,7,
DR. MAURICIO OPEN,2026-02-01,2,2026,4,ENFERMERIA,INYECTABLES,13,
DR. MAURICIO OPEN,2026-02-01,2,2026,4,ENFERMERIA,INMUNIZACIONES,87,
DR. ANIBAL MALVIDO,2026-02-01,2,2026,4,ENFERMERIA,CONTROL TENSION ARTERIAL,100,
DR. ANIBAL MALVIDO,2026-02-01,2,2026,4,ENFERMERIA,TEMPERATURA,15,
DR. ANIBAL MALVIDO,2026-02-01,2,2026,4,ENFERMERIA,GLUCEMIA,20,
DR. ANIBAL MALVIDO,2026-02-01,2,2026,4,ENFERMERIA,NEBULIZACIONES,15,
DR. ANIBAL MALVIDO,2026-02-01,2,2026,4,ENFERMERIA,PESO Y TALLA,1000,
DR. ANIBAL MALVIDO,2026-02-01,2,2026,4,ENFERMERIA,CURACIONES,35,
DR. ANIBAL MALVIDO,2026-02-01,2,2026,4,ENFERMERIA,SUTURAS,15,
DR. ANIBAL MALVIDO,2026-02-01,2,2026,4,ENFERMERIA,INYECTABLES,62,
DR. ANIBAL MALVIDO,2026-02-01,2,2026,4,ENFERMERIA,INMUNIZACIONES,252,
DR. ANIBAL MALVIDO,2026-02-01,2,2026,4,ENFERMERIA,IMPLANTE SUBDERMICO,6,
ITATI,2026-02-01,2,2026,4,ENFERMERIA,CONTROL TENSION ARTERIAL,248,
ITATI,2026-02-01,2,2026,4,ENFERMERIA,TEMPERATURA,12,
ITATI,2026-02-01,2,2026,4,ENFERMERIA,GLUCEMIA,20,
ITATI,2026-02-01,2,2026,4,ENFERMERIA,PESO Y TALLA,298,
